idHotel	name	description	price	id	guest_capacity	room_type
8239	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	470	20530	2	DOUBLE
8239	标准间	标准间，简洁整洁，设施完备，高性价比之选。	285	20531	2	STANDARD
8240	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	316	20532	2	DOUBLE
8240	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	503	20533	3	SUITE
8240	标准间	标准间，简洁整洁，设施完备，高性价比之选。	236	20534	2	STANDARD
8241	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	444	20535	2	DOUBLE
8241	标准间	标准间，简洁整洁，设施完备，高性价比之选。	276	20536	2	STANDARD
8242	标准间	标准间，简洁整洁，设施完备，高性价比之选。	314	20537	2	STANDARD
8242	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	462	20538	2	DOUBLE
8243	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	841	20539	3	SUITE
8243	标准间	标准间，简洁整洁，设施完备，高性价比之选。	250	20540	2	STANDARD
8243	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	260	20541	2	DOUBLE
8244	标准间	标准间，简洁整洁，设施完备，高性价比之选。	264	20542	2	STANDARD
8244	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	708	20543	3	SUITE
8245	标准间	标准间，简洁整洁，设施完备，高性价比之选。	256	20544	2	STANDARD
8245	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	281	20545	2	DOUBLE
8246	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	309	20546	2	DOUBLE
8246	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	777	20547	3	SUITE
8247	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	426	20548	2	DOUBLE
8247	标准间	标准间，简洁整洁，设施完备，高性价比之选。	271	20549	2	STANDARD
8248	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	802	20550	3	SUITE
8248	标准间	标准间，简洁整洁，设施完备，高性价比之选。	261	20551	2	STANDARD
8248	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	284	20552	2	DOUBLE
8249	标准间	标准间，简洁整洁，设施完备，高性价比之选。	188	20553	2	STANDARD
8249	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	351	20554	2	DOUBLE
8249	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	849	20555	3	SUITE
8250	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	748	20556	3	SUITE
8250	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	430	20557	2	DOUBLE
8250	标准间	标准间，简洁整洁，设施完备，高性价比之选。	180	20558	2	STANDARD
8251	标准间	标准间，简洁整洁，设施完备，高性价比之选。	300	20559	2	STANDARD
8251	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	320	20560	2	DOUBLE
8252	标准间	标准间，简洁整洁，设施完备，高性价比之选。	233	20561	2	STANDARD
8252	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	359	20562	2	DOUBLE
8253	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	828	20563	3	SUITE
8253	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	289	20564	2	DOUBLE
8253	标准间	标准间，简洁整洁，设施完备，高性价比之选。	317	20565	2	STANDARD
8254	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	480	20566	3	SUITE
8254	标准间	标准间，简洁整洁，设施完备，高性价比之选。	218	20567	2	STANDARD
8255	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	493	20568	3	SUITE
8255	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	468	20569	2	DOUBLE
8255	标准间	标准间，简洁整洁，设施完备，高性价比之选。	226	20570	2	STANDARD
8256	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	264	20571	2	DOUBLE
8256	标准间	标准间，简洁整洁，设施完备，高性价比之选。	235	20572	2	STANDARD
8256	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	572	20573	3	SUITE
8257	标准间	标准间，简洁整洁，设施完备，高性价比之选。	265	20574	2	STANDARD
8257	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	392	20575	2	DOUBLE
8258	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	315	20576	2	DOUBLE
8258	标准间	标准间，简洁整洁，设施完备，高性价比之选。	304	20577	2	STANDARD
8259	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	612	20578	3	SUITE
8259	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	425	20579	2	DOUBLE
8259	标准间	标准间，简洁整洁，设施完备，高性价比之选。	204	20580	2	STANDARD
8260	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	669	20581	3	SUITE
8260	标准间	标准间，简洁整洁，设施完备，高性价比之选。	182	20582	2	STANDARD
8260	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	475	20583	2	DOUBLE
8261	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	536	20584	3	SUITE
8261	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	272	20585	2	DOUBLE
8262	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	869	20586	3	SUITE
8262	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	276	20587	2	DOUBLE
8263	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	868	20588	3	SUITE
8263	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	347	20589	2	DOUBLE
8263	标准间	标准间，简洁整洁，设施完备，高性价比之选。	194	20590	2	STANDARD
8264	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	492	20591	3	SUITE
8264	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	422	20592	2	DOUBLE
8264	标准间	标准间，简洁整洁，设施完备，高性价比之选。	193	20593	2	STANDARD
8265	标准间	标准间，简洁整洁，设施完备，高性价比之选。	188	20594	2	STANDARD
8265	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	655	20595	3	SUITE
8265	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	317	20596	2	DOUBLE
8266	标准间	标准间，简洁整洁，设施完备，高性价比之选。	285	20597	2	STANDARD
8266	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	430	20598	2	DOUBLE
8267	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	638	20599	3	SUITE
8267	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	316	20600	2	DOUBLE
8267	标准间	标准间，简洁整洁，设施完备，高性价比之选。	298	20601	2	STANDARD
8268	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	729	20602	3	SUITE
8268	标准间	标准间，简洁整洁，设施完备，高性价比之选。	305	20603	2	STANDARD
8268	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	288	20604	2	DOUBLE
8269	标准间	标准间，简洁整洁，设施完备，高性价比之选。	256	20605	2	STANDARD
8269	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	260	20606	2	DOUBLE
8270	标准间	标准间，简洁整洁，设施完备，高性价比之选。	242	20607	2	STANDARD
8270	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	826	20608	3	SUITE
8270	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	368	20609	2	DOUBLE
8271	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	866	20610	3	SUITE
8271	标准间	标准间，简洁整洁，设施完备，高性价比之选。	206	20611	2	STANDARD
8272	标准间	标准间，简洁整洁，设施完备，高性价比之选。	318	20612	2	STANDARD
8272	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	470	20613	2	DOUBLE
8272	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	870	20614	3	SUITE
8273	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	351	20615	2	DOUBLE
8273	标准间	标准间，简洁整洁，设施完备，高性价比之选。	228	20616	2	STANDARD
8274	标准间	标准间，简洁整洁，设施完备，高性价比之选。	317	20617	2	STANDARD
8274	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	567	20618	3	SUITE
8274	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	466	20619	2	DOUBLE
8275	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	278	20620	2	DOUBLE
8275	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	501	20621	3	SUITE
8276	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	282	20622	2	DOUBLE
8276	标准间	标准间，简洁整洁，设施完备，高性价比之选。	238	20623	2	STANDARD
8277	标准间	标准间，简洁整洁，设施完备，高性价比之选。	309	20624	2	STANDARD
8277	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	452	20625	2	DOUBLE
8277	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	877	20626	3	SUITE
8278	标准间	标准间，简洁整洁，设施完备，高性价比之选。	302	20627	2	STANDARD
8278	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	368	20628	2	DOUBLE
8279	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	811	20629	3	SUITE
8279	标准间	标准间，简洁整洁，设施完备，高性价比之选。	281	20630	2	STANDARD
8279	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	267	20631	2	DOUBLE
8280	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	699	20632	3	SUITE
8280	标准间	标准间，简洁整洁，设施完备，高性价比之选。	185	20633	2	STANDARD
8280	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	397	20634	2	DOUBLE
8281	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	534	20635	3	SUITE
8281	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	302	20636	2	DOUBLE
8282	标准间	标准间，简洁整洁，设施完备，高性价比之选。	267	20637	2	STANDARD
8282	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	325	20638	2	DOUBLE
8282	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	528	20639	3	SUITE
8283	标准间	标准间，简洁整洁，设施完备，高性价比之选。	242	20640	2	STANDARD
8283	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	408	20641	2	DOUBLE
8284	标准间	标准间，简洁整洁，设施完备，高性价比之选。	267	20642	2	STANDARD
8284	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	473	20643	2	DOUBLE
8284	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	606	20644	3	SUITE
8285	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	701	20645	3	SUITE
8285	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	439	20646	2	DOUBLE
8285	标准间	标准间，简洁整洁，设施完备，高性价比之选。	258	20647	2	STANDARD
8286	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	663	20648	3	SUITE
8286	标准间	标准间，简洁整洁，设施完备，高性价比之选。	261	20649	2	STANDARD
8287	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	562	20650	3	SUITE
8287	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	473	20651	2	DOUBLE
8288	标准间	标准间，简洁整洁，设施完备，高性价比之选。	306	20652	2	STANDARD
8288	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	316	20653	2	DOUBLE
8288	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	537	20654	3	SUITE
8289	标准间	标准间，简洁整洁，设施完备，高性价比之选。	225	20655	2	STANDARD
8289	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	571	20656	3	SUITE
8289	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	413	20657	2	DOUBLE
8290	标准间	标准间，简洁整洁，设施完备，高性价比之选。	189	20658	2	STANDARD
8290	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	350	20659	2	DOUBLE
8291	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	822	20660	3	SUITE
8291	标准间	标准间，简洁整洁，设施完备，高性价比之选。	188	20661	2	STANDARD
8292	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	418	20662	2	DOUBLE
8292	标准间	标准间，简洁整洁，设施完备，高性价比之选。	236	20663	2	STANDARD
8292	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	663	20664	3	SUITE
8293	标准间	标准间，简洁整洁，设施完备，高性价比之选。	244	20665	2	STANDARD
8293	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	830	20666	3	SUITE
8294	标准间	标准间，简洁整洁，设施完备，高性价比之选。	197	20667	2	STANDARD
8294	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	625	20668	3	SUITE
8295	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	624	20669	3	SUITE
8295	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	452	20670	2	DOUBLE
8296	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	606	20671	3	SUITE
8296	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	323	20672	2	DOUBLE
8297	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	291	20673	2	DOUBLE
8297	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	526	20674	3	SUITE
8297	标准间	标准间，简洁整洁，设施完备，高性价比之选。	188	20675	2	STANDARD
8298	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	614	20676	3	SUITE
8298	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	297	20677	2	DOUBLE
8299	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	363	20678	2	DOUBLE
8299	标准间	标准间，简洁整洁，设施完备，高性价比之选。	216	20679	2	STANDARD
8299	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	728	20680	3	SUITE
8300	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	382	20681	2	DOUBLE
8300	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	646	20682	3	SUITE
8301	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	795	20683	3	SUITE
8301	标准间	标准间，简洁整洁，设施完备，高性价比之选。	320	20684	2	STANDARD
8301	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	351	20685	2	DOUBLE
8302	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	645	20686	3	SUITE
8302	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	360	20687	2	DOUBLE
8303	标准间	标准间，简洁整洁，设施完备，高性价比之选。	184	20688	2	STANDARD
8303	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	287	20689	2	DOUBLE
8304	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	454	20690	2	DOUBLE
8304	标准间	标准间，简洁整洁，设施完备，高性价比之选。	274	20691	2	STANDARD
8305	标准间	标准间，简洁整洁，设施完备，高性价比之选。	280	20692	2	STANDARD
8305	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	412	20693	2	DOUBLE
8305	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	813	20694	3	SUITE
8306	标准间	标准间，简洁整洁，设施完备，高性价比之选。	181	20695	2	STANDARD
8306	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	418	20696	2	DOUBLE
8307	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	358	20697	2	DOUBLE
8307	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	799	20698	3	SUITE
8308	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	378	20699	2	DOUBLE
8308	标准间	标准间，简洁整洁，设施完备，高性价比之选。	206	20700	2	STANDARD
8308	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	516	20701	3	SUITE
8309	标准间	标准间，简洁整洁，设施完备，高性价比之选。	183	20702	2	STANDARD
8309	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	367	20703	2	DOUBLE
8309	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	630	20704	3	SUITE
8310	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	879	20705	3	SUITE
8310	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	366	20706	2	DOUBLE
8310	标准间	标准间，简洁整洁，设施完备，高性价比之选。	240	20707	2	STANDARD
8311	标准间	标准间，简洁整洁，设施完备，高性价比之选。	241	20708	2	STANDARD
8311	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	755	20709	3	SUITE
8312	标准间	标准间，简洁整洁，设施完备，高性价比之选。	313	20710	2	STANDARD
8312	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	829	20711	3	SUITE
8312	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	333	20712	2	DOUBLE
8313	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	261	20713	2	DOUBLE
8313	标准间	标准间，简洁整洁，设施完备，高性价比之选。	284	20714	2	STANDARD
8314	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	830	20715	3	SUITE
8314	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	429	20716	2	DOUBLE
8315	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	457	20717	2	DOUBLE
8315	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	697	20718	3	SUITE
8316	标准间	标准间，简洁整洁，设施完备，高性价比之选。	200	20719	2	STANDARD
8316	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	798	20720	3	SUITE
8316	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	263	20721	2	DOUBLE
8317	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	579	20722	3	SUITE
8317	标准间	标准间，简洁整洁，设施完备，高性价比之选。	215	20723	2	STANDARD
8318	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	328	20724	2	DOUBLE
8318	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	740	20725	3	SUITE
8319	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	810	20726	3	SUITE
8319	标准间	标准间，简洁整洁，设施完备，高性价比之选。	230	20727	2	STANDARD
8320	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	344	20728	2	DOUBLE
8320	标准间	标准间，简洁整洁，设施完备，高性价比之选。	233	20729	2	STANDARD
8321	标准间	标准间，简洁整洁，设施完备，高性价比之选。	285	20730	2	STANDARD
8321	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	624	20731	3	SUITE
8322	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	746	20732	3	SUITE
8322	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	362	20733	2	DOUBLE
8323	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	284	20734	2	DOUBLE
8323	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	704	20735	3	SUITE
8324	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	438	20736	2	DOUBLE
8324	标准间	标准间，简洁整洁，设施完备，高性价比之选。	217	20737	2	STANDARD
8324	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	816	20738	3	SUITE
8325	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	619	20739	3	SUITE
8325	标准间	标准间，简洁整洁，设施完备，高性价比之选。	247	20740	2	STANDARD
8326	标准间	标准间，简洁整洁，设施完备，高性价比之选。	214	20741	2	STANDARD
8326	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	266	20742	2	DOUBLE
8327	标准间	标准间，简洁整洁，设施完备，高性价比之选。	221	20743	2	STANDARD
8327	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	837	20744	3	SUITE
8328	标准间	标准间，简洁整洁，设施完备，高性价比之选。	201	20745	2	STANDARD
8328	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	306	20746	2	DOUBLE
8328	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	502	20747	3	SUITE
8329	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	762	20748	3	SUITE
8329	标准间	标准间，简洁整洁，设施完备，高性价比之选。	276	20749	2	STANDARD
8329	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	348	20750	2	DOUBLE
8330	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	424	20751	2	DOUBLE
8330	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	782	20752	3	SUITE
8331	标准间	标准间，简洁整洁，设施完备，高性价比之选。	300	20753	2	STANDARD
8331	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	686	20754	3	SUITE
8332	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	287	20755	2	DOUBLE
8332	标准间	标准间，简洁整洁，设施完备，高性价比之选。	198	20756	2	STANDARD
8332	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	785	20757	3	SUITE
8333	标准间	标准间，简洁整洁，设施完备，高性价比之选。	229	20758	2	STANDARD
8333	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	352	20759	2	DOUBLE
8334	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	671	20760	3	SUITE
8334	标准间	标准间，简洁整洁，设施完备，高性价比之选。	207	20761	2	STANDARD
8334	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	347	20762	2	DOUBLE
8335	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	383	20763	2	DOUBLE
8335	标准间	标准间，简洁整洁，设施完备，高性价比之选。	185	20764	2	STANDARD
8336	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	263	20765	2	DOUBLE
8336	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	526	20766	3	SUITE
8336	标准间	标准间，简洁整洁，设施完备，高性价比之选。	215	20767	2	STANDARD
8337	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	418	20768	2	DOUBLE
8337	标准间	标准间，简洁整洁，设施完备，高性价比之选。	224	20769	2	STANDARD
8338	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	479	20770	2	DOUBLE
8338	标准间	标准间，简洁整洁，设施完备，高性价比之选。	234	20771	2	STANDARD
8339	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	295	20772	2	DOUBLE
8339	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	654	20773	3	SUITE
8340	标准间	标准间，简洁整洁，设施完备，高性价比之选。	280	20774	2	STANDARD
8340	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	696	20775	3	SUITE
8341	标准间	标准间，简洁整洁，设施完备，高性价比之选。	199	20776	2	STANDARD
8341	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	366	20777	2	DOUBLE
8341	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	623	20778	3	SUITE
8342	标准间	标准间，简洁整洁，设施完备，高性价比之选。	239	20779	2	STANDARD
8342	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	774	20780	3	SUITE
8343	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	432	20781	2	DOUBLE
8343	标准间	标准间，简洁整洁，设施完备，高性价比之选。	297	20782	2	STANDARD
8344	标准间	标准间，简洁整洁，设施完备，高性价比之选。	304	20783	2	STANDARD
8344	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	560	20784	3	SUITE
8345	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	848	20785	3	SUITE
8345	标准间	标准间，简洁整洁，设施完备，高性价比之选。	256	20786	2	STANDARD
8345	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	333	20787	2	DOUBLE
8346	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	810	20788	3	SUITE
8346	标准间	标准间，简洁整洁，设施完备，高性价比之选。	221	20789	2	STANDARD
8347	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	729	20790	3	SUITE
8347	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	325	20791	2	DOUBLE
8347	标准间	标准间，简洁整洁，设施完备，高性价比之选。	197	20792	2	STANDARD
8348	标准间	标准间，简洁整洁，设施完备，高性价比之选。	259	20793	2	STANDARD
8348	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	318	20794	2	DOUBLE
8348	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	688	20795	3	SUITE
8349	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	737	20796	3	SUITE
8349	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	327	20797	2	DOUBLE
8349	标准间	标准间，简洁整洁，设施完备，高性价比之选。	219	20798	2	STANDARD
8350	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	410	20799	2	DOUBLE
8350	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	734	20800	3	SUITE
8351	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	492	20801	3	SUITE
8351	标准间	标准间，简洁整洁，设施完备，高性价比之选。	303	20802	2	STANDARD
8352	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	548	20803	3	SUITE
8352	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	355	20804	2	DOUBLE
8352	标准间	标准间，简洁整洁，设施完备，高性价比之选。	235	20805	2	STANDARD
8353	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	368	20806	2	DOUBLE
8353	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	689	20807	3	SUITE
8354	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	354	20808	2	DOUBLE
8354	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	574	20809	3	SUITE
8355	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	801	20810	3	SUITE
8355	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	362	20811	2	DOUBLE
8356	标准间	标准间，简洁整洁，设施完备，高性价比之选。	296	20812	2	STANDARD
8356	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	732	20813	3	SUITE
8356	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	372	20814	2	DOUBLE
8357	标准间	标准间，简洁整洁，设施完备，高性价比之选。	271	20815	2	STANDARD
8357	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	438	20816	2	DOUBLE
8358	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	735	20817	3	SUITE
8358	标准间	标准间，简洁整洁，设施完备，高性价比之选。	245	20818	2	STANDARD
8358	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	298	20819	2	DOUBLE
8359	标准间	标准间，简洁整洁，设施完备，高性价比之选。	281	20820	2	STANDARD
8359	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	298	20821	2	DOUBLE
8360	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	403	20822	2	DOUBLE
